2026-06-04 05:54:19 startup archives unpack
2026-06-04 05:54:19 install acpid:amd64 <none> 1:2.0.34-1ubuntu3
2026-06-04 05:54:19 status half-installed acpid:amd64 1:2.0.34-1ubuntu3
2026-06-04 05:54:19 status triggers-pending man-db:amd64 2.13.1-1build1
2026-06-04 05:54:19 status unpacked acpid:amd64 1:2.0.34-1ubuntu3
2026-06-04 05:54:19 install ec2-hibinit-agent:all <none> 1.0.9-0ubuntu1
2026-06-04 05:54:19 status half-installed ec2-hibinit-agent:all 1.0.9-0ubuntu1
2026-06-04 05:54:20 status unpacked ec2-hibinit-agent:all 1.0.9-0ubuntu1
2026-06-04 05:54:20 startup packages configure
2026-06-04 05:54:20 configure acpid:amd64 1:2.0.34-1ubuntu3 <none>
2026-06-04 05:54:20 status unpacked acpid:amd64 1:2.0.34-1ubuntu3
2026-06-04 05:54:20 status half-configured acpid:amd64 1:2.0.34-1ubuntu3
2026-06-04 05:54:20 status installed acpid:amd64 1:2.0.34-1ubuntu3
2026-06-04 05:54:20 configure ec2-hibinit-agent:all 1.0.9-0ubuntu1 <none>
2026-06-04 05:54:20 status unpacked ec2-hibinit-agent:all 1.0.9-0ubuntu1
2026-06-04 05:54:20 status half-configured ec2-hibinit-agent:all 1.0.9-0ubuntu1
2026-06-04 05:54:20 status installed ec2-hibinit-agent:all 1.0.9-0ubuntu1
2026-06-04 05:54:20 trigproc man-db:amd64 2.13.1-1build1 <none>
2026-06-04 05:54:20 status half-configured man-db:amd64 2.13.1-1build1
2026-06-04 05:54:20 status installed man-db:amd64 2.13.1-1build1
2026-06-04 05:56:09 startup archives unpack
2026-06-04 05:56:10 install irqbalance:amd64 <none> 1.9.4-3
2026-06-04 05:56:10 status half-installed irqbalance:amd64 1.9.4-3
2026-06-04 05:56:10 status triggers-pending man-db:amd64 2.13.1-1build1
2026-06-04 05:56:10 status unpacked irqbalance:amd64 1.9.4-3
2026-06-04 05:56:10 startup packages configure
2026-06-04 05:56:10 configure irqbalance:amd64 1.9.4-3 <none>
2026-06-04 05:56:10 status unpacked irqbalance:amd64 1.9.4-3
2026-06-04 05:56:10 status half-configured irqbalance:amd64 1.9.4-3
2026-06-04 05:56:10 status installed irqbalance:amd64 1.9.4-3
2026-06-04 05:56:10 trigproc man-db:amd64 2.13.1-1build1 <none>
2026-06-04 05:56:10 status half-configured man-db:amd64 2.13.1-1build1
2026-06-04 05:56:10 status installed man-db:amd64 2.13.1-1build1
